km_por_ano,idade_modelo,preco,vendido
32666.38332,23,11745.93,1
24352.53288,20,84472.01,0
16692.07448,26,105435.67,1
10151.71672,22,99011.39,0
25033.2837,25,32450.45,1
21610.21752,23,59099.98,1
31201.88392,25,93555.61,0
29861.3037,26,70390.09,0
16552.0619,19,58575.21,1
18180.71398,20,54467.92,1
23065.06088,25,95343.95,1
18428.55234,23,111982.15,1
37330.25064,19,68626.21,0
26058.43328,24,78393.56,0
34409.29854,24,67063.22,0
14147.70794,21,86411.94,1
30133.28216,22,85490.62,0
16894.85132,18,61313.82,1
37032.52274,25,69608.68,0
24756.47722,19,32347.92,1
30564.58528,24,46169.38,1
18056.7948,10,80645.28,1
29787.27406,23,18627.22,1
22081.75414,23,60332.96,0
25395.3852,17,84838.43,0
19514.85684,26,78281.97,1
15124.57732,26,46089.56,1
16772.54148,16,46379.47,1
15428.74258,19,36762.11,1
12287.3109,15,65631.66,0
24785.44534,15,33714.54,1
17229.59404,18,63636.99,0
30820.47034,13,40410.12,1
12156.95436,26,9595.35,1
26843.7912,25,66900.85,0
22350.51392,19,49923.81,0
15724.861139999999,26,28991.5,1
13133.82374,17,73908.79,0
17054.17598,25,95893.65,0
17128.20562,13,76187.99,0
17261.78084,20,82209.25,0
32301.06314,23,74125.7,0
26946.78896,14,54723.96,1
28623.72124,15,50156.51,1
37970.76796,20,67992.29,0
13465.34778,25,73372.02,1
8927.00898,15,51312.72,1
28028.26544,21,69114.17,0
37077.58426,19,61034.74,0
23438.42776,20,28396.93,1
19992.83082,14,65757.44,0
25834.73502,21,33438.72,1
31050.60596,8,70087.82,0
34077.7745,26,83020.99,0
50253.25084,26,49259.08,1
35003.145,19,105294.29,0
10845.34226,25,48261.96,1
24025.83686,23,34520.84,1
35353.98112,18,48109.83,1
23045.7488,20,110098.03,1
28086.20168,24,78779.5,0
16463.5482,22,33657.2,1
23504.4107,23,53881.99,0
38553.34904,14,115764.11,1
8672.733259999999,18,32612.91,1
24796.71072,19,101109.4,1
10919.3719,22,20991.94,1
25136.28146,15,31590.46,1
13970.68054,12,88707.63,1
21600.56148,14,103850.21,1
28491.75536,18,68944.47,0
13476.61316,20,86348.34,0
20425.74328,19,37130.46,1
10140.45134,13,45652.49,1
16938.303499999998,15,70992.17,0
23013.561999999998,23,63088.93,0
25396.99454,25,90665.04,0
19011.13342,21,92542.64,0
18431.77102,13,79329.29,1
29095.25786,21,56766.74,1
22120.3783,15,107761.01,1
22179.92388,12,75641.56,1
14702.93024,15,111770.22,0
25451.7121,11,53681.36,0
20651.05088,22,75907.95,0
23477.05192,22,48109.54,1
24455.53064,18,84977.1,0
12953.57766,24,49664.56,1
12908.51614,20,56620.17,1
14625.681919999999,26,57865.43,0
21169.25836,21,52541.42,1
29848.42898,10,114542.19,1
32104.72366,17,63964.47,0
32894.9096,14,98901.34,0
24470.0147,15,56145.24,1
20847.39036,23,42588.72,1
18401.19356,24,58547.22,1
15451.27334,18,41736.59,1
35627.56892,23,82351.69,0
35555.14862,25,40224.57,1
43059.50104,13,63072.06,0
22506.6199,21,104218.96,1
23576.831,19,92573.5,0
25612.646099999998,23,96528.71,0
17300.405,16,94675.4,0
15850.38966,19,75682.77,0
33392.19566,25,81819.66,0
18657.07862,20,73728.18,0
13317.2885,14,45846.74,1
38339.30682,26,35466.63,1
26013.371759999998,26,101008.95,0
22741.58354,18,83239.76,1
5428.30382,24,58839.78,0
11490.6876,17,37842.21,1
23715.23424,21,102552.38,0
30176.73434,18,82343.47,0
15728.07982,15,51722.37,1
24585.88718,22,103093.68,1
27075.53616,13,99771.98,0
10938.68398,26,78824.15,1
29642.43346,17,63508.97,0
28361.39882,26,56623.13,0
21734.1367,24,61259.03,0
25060.64248,24,41279.5,1
14358.53148,19,37139.98,1
15320.916799999999,14,105314.86,1
36841.01128,25,38818.42,1
22371.43534,21,92132.63,0
24027.4462,21,75199.76,1
17828.26852,10,98058.7,1
17126.59628,16,24709.14,1
33178.15344,25,42941.66,1
16803.11894,18,27310.88,1
23019.99936,26,26009.19,1
15074.68778,13,100500.03,0
20823.25026,21,47541.53,1
17908.73552,22,43236.43,0
19865.69296,24,41817.92,1
19569.5744,25,81712.13,0
18018.17064,26,58489.91,1
11120.5394,17,82988.39,1
21241.67866,20,34854.41,1
22004.50582,23,31177.74,1
36314.7571,14,53360.93,1
18953.19718,26,46195.2,1
24202.86426,25,37028.2,1
24297.81532,25,41014.61,0
12182.7038,22,87576.69,0
17157.17374,23,45588.01,1
27131.86306,18,52209.64,1
28115.1698,14,32798.23,1
15098.82788,26,51604.09,1
27477.87116,12,58161.32,1
30173.51566,23,13574.33,1
22632.14842,22,113795.94,1
29967.52014,20,40274.33,1
25129.8441,24,78975.71,0
20432.18064,25,52228.07,1
29866.13172,25,76186.08,0
11292.73878,21,35912.56,1
50161.51846,22,49179.12,1
16609.99814,23,9622.5,1
30262.02936,25,12377.95,1
16370.20648,21,40411.81,1
44940.8195,19,28277.0,1
11342.62832,25,27937.16,1
11833.47702,8,69376.83,0
16152.94558,25,36762.25,1
35009.58236,22,7742.22,1
21159.602319999998,14,84631.42,0
20512.64764,21,39696.87,1
20467.58612,21,50502.81,1
33017.21944,11,106194.47,0
21925.64816,22,36402.05,1
25466.19616,15,89688.52,0
34473.67214,23,54564.28,1
43447.35198,24,24703.07,1
27028.8653,11,112936.24,0
19183.3328,20,45846.43,1
21381.69124,23,82405.72,0
29711.63508,18,89266.99,0
15105.26524,10,44984.32,0
26916.2115,13,112607.71,1
34254.8019,18,50946.27,1
31734.57546,23,74516.88,0
18280.49306,17,68690.9,0
24095.03848,16,101698.25,1
36952.05574,21,86773.06,0
22215.32936,18,98629.27,0
31835.96388,24,104821.68,0
22505.01056,25,51981.07,1
18698.92146,15,91960.78,0
7876.10996,19,38380.53,1
15504.38156,26,58416.2,1
17575.60214,23,46214.66,1
9813.75532,26,59736.55,1
20820.03158,20,48636.5,0
19810.9754,17,103961.37,0
28506.239419999998,24,41865.68,0
25303.65282,24,86238.45,0
26951.61698,24,49593.92,1
11247.67726,23,68924.52,0
23757.07708,17,55333.04,1
33052.62492,21,55485.93,1
16590.68606,25,96176.92,1
19305.64264,23,66758.07,1
24782.22666,20,53936.76,1
19186.55148,13,31158.92,1
18589.48634,21,33633.45,1
22569.38416,17,30310.88,1
18291.75844,17,52255.7,1
21095.22872,22,71064.55,1
30503.43036,13,104939.44,1
17487.08844,24,60417.14,0
35790.11226,22,84561.84,0
14551.65228,15,58781.22,1
13579.61092,16,97912.99,0
20905.3266,21,62142.9,1
13188.5413,23,38125.65,1
20512.64764,24,33576.69,1
34655.52756,20,67246.29,0
31543.064,25,85284.52,0
20099.04726,18,45663.04,1
10776.14064,26,33560.81,1
20016.97092,16,93857.82,0
42174.36404,25,82144.58,0
26021.41846,23,30021.35,1
21024.41776,15,39598.96,1
19339.43878,21,80259.57,0
18338.4293,23,59046.57,1
17549.8527,21,54081.59,1
16529.53114,19,27102.78,1
18306.2425,14,96321.69,0
22165.43982,25,81688.79,1
22908.9549,25,33040.43,1
21753.44878,18,47011.14,0
30954.04556,18,49156.12,0
16302.6142,20,41703.46,1
26414.09742,18,58287.23,1
23496.364,15,104165.58,1
23188.98006,25,67137.81,1
34632.9968,25,57713.59,0
30328.0123,18,59721.06,1
25588.506,20,31243.55,1
24997.87822,26,60573.14,0
24537.60698,24,31899.95,1
18647.42258,23,67828.85,1
22474.4331,26,25533.71,1
14146.0986,24,99619.68,0
37914.44106,25,47172.07,1
17234.42206,22,48899.48,1
28733.15636,11,89151.5,0
19360.3602,24,18979.73,1
31451.33162,20,49257.62,1
18140.48048,22,69398.79,1
23747.42104,21,33605.05,1
17026.8172,23,46580.05,1
12388.69932,23,102815.79,1
14532.3402,22,40366.86,1
24432.99988,22,82199.43,0
19555.09034,26,14176.65,1
5309.21266,12,63878.53,0
24954.42604,23,101445.17,0
11698.29246,20,63695.98,1
18127.60576,25,70319.95,0
28564.17566,24,33624.96,1
23652.46998,25,40554.2,0
14619.24456,24,74047.68,1
16280.08344,25,56641.19,1
24849.81894,24,85717.16,0
20916.59198,10,40056.43,1
24954.42604,23,31492.62,1
52198.9429,10,92137.62,0
20422.5246,12,50941.96,1
11735.307279999999,20,87035.2,0
25052.59578,22,38683.45,1
28881.21564,26,33273.89,1
7159.95366,25,20164.44,1
19484.27938,26,59877.7,0
15987.18356,25,46620.95,1
22242.68814,25,90066.83,0
41669.03128,15,39578.66,1
30694.94182,21,13815.0,1
29106.52324,23,60916.15,0
19819.0221,23,81745.18,0
12211.67192,15,82801.67,1
24914.19254,19,105755.86,1
14205.64418,23,88909.49,1
19429.56182,18,85794.15,1
17274.65556,9,37987.3,1
22292.57768,22,45071.08,1
14892.83236,24,82447.73,0
22770.55166,26,68404.88,0
13029.21664,24,71923.79,0
27593.74364,10,103116.75,1
18610.40776,20,69354.31,0
19392.547,24,42950.35,1
22923.43896,14,64029.41,0
16043.51046,19,89092.01,1
19498.76344,18,23483.61,1
24711.4157,16,63602.22,0
46468.08316,16,81825.34,0
17134.64298,25,64768.12,0
20570.58388,15,53072.67,1
15227.57508,24,28132.63,1
15528.52166,21,15243.85,1
23082.76362,24,79005.64,0
50158.29978,24,68485.77,0
24476.45206,21,31661.81,1
26098.66678,23,64799.18,1
15108.48392,19,87443.86,0
10343.22818,23,92523.91,0
26847.00988,22,27165.64,1
25488.72692,9,78410.73,0
26003.71572,21,88503.52,0
19032.05484,26,87872.69,0
24994.65954,16,90160.7,0
12433.76084,16,44237.92,1
16922.2101,16,82713.13,0
44855.52448,15,42863.53,1
14569.355019999999,15,49770.93,1
33532.20824,21,64793.18,0
20871.530459999998,18,107004.95,1
16564.93662,23,46014.84,0
29518.51428,17,106801.47,1
27683.86668,14,86457.17,0
24841.77224,22,19265.48,1
26764.933539999998,10,42213.84,1
18502.58198,15,80193.39,0
23599.36176,21,99155.67,1
11646.79358,26,75076.46,0
20541.61576,11,107095.75,1
24645.43276,15,105881.7,0
16162.60162,26,79641.5,1
23670.17272,19,93654.11,0
20548.05312,21,27274.02,1
15457.7107,23,30113.92,1
8920.57162,26,35276.49,1
24587.49652,16,50148.81,1
32690.52342,22,47954.11,1
15438.39862,23,74809.55,0
30408.4793,16,45684.23,1
18708.5775,18,81761.09,0
26716.65334,19,90366.63,0
21648.84168,23,89386.19,0
40668.0218,19,45840.88,1
13783.9971,18,30972.94,1
23440.0371,16,74752.8,1
19173.67676,19,89285.24,1
16698.51184,22,49158.75,1
22719.052779999998,21,89674.8,0
23137.48118,20,71485.36,0
20927.857359999998,10,75968.53,1
33786.48396,18,89259.18,0
35107.7521,25,51263.59,1
47594.62116,15,100289.19,1
9237.6116,24,73934.8,0
14047.92886,18,57658.43,1
41039.77934,16,66368.74,0
32983.4233,24,54433.31,1
18151.74586,26,37776.56,1
24634.16738,25,18916.46,1
18053.57612,23,46556.27,1
18769.73242,19,71697.79,0
17451.68296,15,60480.94,0
21557.1093,20,98640.58,1
30044.76846,19,75319.78,0
11744.96332,21,44550.84,1
49453.40886,17,22003.01,1
38841.4209,23,100572.36,1
32320.375219999998,22,76250.94,0
18584.65832,15,92704.33,0
38616.1133,20,44199.77,1
32795.13052,26,79947.11,0
30067.29922,15,37231.03,1
50301.53104,25,46969.03,0
19136.661939999998,14,45077.49,1
19355.53218,19,53162.78,1
26895.29008,16,51676.98,1
24685.666259999998,19,98723.43,0
14754.42912,26,74280.96,0
12230.984,14,84600.89,0
30686.89512,24,38631.23,1
20498.16358,23,51946.19,1
29219.17704,26,66723.31,0
22455.12102,23,68252.54,1
20039.50168,20,42165.67,1
40528.00922,20,29339.27,1
16199.61644,24,30247.68,1
29217.5677,21,110187.07,1
26969.31972,23,59954.46,1
17007.50512,17,45587.14,1
22731.9275,13,80293.35,1
15562.3178,20,49166.63,1
45941.82898,21,59016.5,1
31217.977319999998,23,76590.69,0
34311.1288,26,32458.25,1
18790.65384,24,35277.07,1
19012.74276,23,55450.78,1
15259.76188,14,98127.5,0
31892.29078,25,59909.21,1
26687.68522,13,74190.15,0
21724.48066,15,99073.34,0
24259.19116,12,72139.41,0
22664.33522,13,112519.27,0
19004.69606,26,68818.01,0
43975.2155,12,36230.05,1
30022.2377,24,48505.15,1
22653.06984,14,67539.34,0
21888.63334,23,22172.83,1
14710.97694,10,88633.59,1
19885.00504,22,84657.7,0
29341.48688,13,58157.57,1
31679.8579,13,64240.22,0
25125.01608,12,93987.74,0
25701.1598,22,90011.12,0
16276.86476,16,86916.84,1
32503.83998,24,40431.76,1
21801.72898,17,50918.51,1
14216.90956,21,57375.14,1
20324.35486,12,64401.11,0
46781.90446,20,51155.87,1
28945.58924,19,25453.97,1
18974.1186,16,110827.05,1
28617.28388,22,103679.44,1
19052.97626,14,75666.58,0
30828.51704,13,75284.51,0
18533.15944,23,79969.66,0
22068.87942,26,51976.9,1
28540.03556,13,89438.8,0
25680.23838,26,20513.27,1
10146.8887,19,71329.22,1
23699.14084,19,104775.24,1
17437.1989,23,61226.6,1
27461.77776,25,93574.41,0
31118.19824,26,93829.67,0
16202.83512,18,43173.92,1
24053.195639999998,23,58669.34,1
23103.68504,22,92120.62,0
20322.74552,15,94468.3,1
18267.61834,25,103253.06,0
19791.66332,14,42686.69,1
16875.53924,26,71579.46,0
29941.7707,24,43234.69,1
17160.39242,20,70211.0,0
30777.01816,21,19889.78,1
17968.2811,17,69158.13,1
21940.13222,22,51999.59,0
20937.5134,13,95820.1,0
16341.23836,14,105798.05,1
13016.34192,13,83316.83,1
20620.47342,15,87048.9,1
36150.60442,26,51244.01,0
25133.06278,19,75526.3,0
15428.74258,22,56673.6,1
15885.79514,19,32484.58,1
16062.82254,21,78184.36,1
24148.1467,24,56551.67,1
19566.35572,20,83399.02,0
12874.72,14,83274.15,0
13013.12324,23,83028.28,0
16209.27248,21,97388.25,0
18752.02968,13,52510.84,1
14141.27058,13,53689.91,1
22178.31454,24,18116.09,1
11265.38,24,25395.25,1
14092.99038,24,50790.83,0
11559.88922,24,60101.47,0
23612.23648,16,28504.7,1
23937.32316,22,76081.36,1
32421.76364,26,74931.06,0
14216.90956,17,50612.12,1
23861.68418,18,99551.03,1
31543.064,21,20943.92,1
27210.72072,26,96628.69,0
27191.40864,24,57531.55,1
21309.27094,22,26703.07,1
18217.7288,17,96894.71,0
18125.99642,26,59269.24,1
16534.35916,11,45940.75,1
24770.96128,24,68857.75,0
13437.989,23,74647.16,1
8759.63762,15,44385.56,1
24919.02056,22,89257.91,0
25725.299899999998,17,39594.84,1
8255.9142,20,45705.88,0
37771.2098,26,5302.65,1
24149.75604,23,60813.62,0
18130.82444,18,90650.02,0
44977.83432,18,39685.45,1
31409.48878,19,47440.12,1
16592.2954,18,24262.63,1
23272.66574,24,75537.16,1
17525.7126,22,97617.03,1
22091.41018,26,76082.13,1
11590.46668,21,54865.36,0
17097.62816,20,76838.86,0
14258.7524,16,61635.57,0
18906.52632,24,84469.03,1
26129.24424,24,101207.55,0
25733.3466,25,88525.89,0
27638.80516,23,32149.63,1
19651.65074,20,47107.99,1
25047.76776,20,62874.07,0
18542.81548,14,58858.0,1
15158.37346,24,6430.27,1
20465.97678,18,62739.53,0
26098.66678,24,62281.67,0
21388.1286,26,48649.71,1
27487.5272,19,71389.44,0
19389.32832,26,31862.72,1
25902.3273,21,77989.67,0
18554.08086,9,81276.71,1
18679.60938,16,112843.01,0
27234.86082,17,43872.11,1
26237.07002,14,70664.27,0
11764.2754,24,60558.38,0
29005.13482,24,68426.97,0
30805.98628,16,51551.16,1
22242.68814,23,34698.8,1
25369.63576,18,98574.48,0
14609.58852,25,38659.41,1
15106.87458,23,31395.84,1
22620.88304,20,36654.55,1
20597.94266,14,74151.11,0
22849.40932,12,82819.96,1
37809.833959999996,18,76404.77,0
23063.45154,18,32128.77,1
15517.25628,17,28420.83,1
23821.450679999998,25,28322.44,1
22894.470839999998,11,104931.65,1
20128.01538,17,70766.35,0
28308.2906,21,89385.63,0
15995.23026,22,90895.63,1
15861.65504,21,84016.36,0
19709.58698,20,25358.06,1
9628.68122,24,54545.99,0
24919.02056,25,86592.34,0
10146.8887,24,88721.54,1
29544.26372,14,93589.34,0
15423.91456,25,86309.99,1
20519.085,20,87987.24,1
22807.56648,18,23973.44,1
35687.1145,18,55817.58,1
25683.45706,9,51519.88,1
17926.43826,20,59923.65,1
25453.32144,24,77897.32,0
17858.84598,17,81038.08,1
22886.42414,24,73908.53,1
12905.29746,12,91588.95,0
14997.43946,17,92832.99,1
28206.90218,25,38848.9,1
20499.77292,23,68332.07,1
6804.28952,16,82703.04,0
37534.63682,11,37189.19,1
11157.55422,16,84878.36,0
28063.67092,20,97676.32,0
20361.36968,17,98361.32,0
25714.03452,20,80319.11,0
34642.65284,20,37223.16,1
17606.1796,26,44981.62,1
47699.228259999996,23,48298.96,1
34446.31336,15,87519.54,0
32204.50274,24,37352.31,1
26898.50876,23,45654.68,1
14435.7798,10,47925.82,1
10462.31934,11,64559.26,1
23798.91992,13,60084.26,0
32838.5827,24,40144.31,0
27043.34936,23,54560.02,1
22096.2382,19,30351.7,1
24873.95904,12,100653.7,0
15436.789279999999,14,100070.05,1
14910.5351,14,63257.43,1
22419.71554,17,62631.7,1
27093.2389,21,49693.56,0
30440.6661,23,63021.09,0
17533.7593,14,76996.69,0
20432.18064,16,63385.9,0
23343.4767,18,61928.06,0
38498.63148,25,41554.1,0
12948.74964,16,84872.93,0
24803.14808,22,82967.26,0
28617.28388,17,102635.71,1
17017.16116,21,42106.6,0
11761.05672,13,96687.3,0
22574.21218,19,87258.31,1
15602.5513,17,95794.83,0
15913.15392,25,39872.69,1
15773.14134,22,46695.43,1
14458.31056,25,72289.79,1
17118.54958,24,109586.75,1
23536.5975,10,107506.79,0
14361.75016,16,93023.18,0
25997.27836,26,15625.91,1
16461.93886,24,53696.66,1
35168.90702,18,53786.16,1
15768.31332,19,94149.01,1
9268.18906,19,99662.81,0
29590.93458,16,85752.16,1
15637.95678,20,43170.84,0
14805.928,10,109126.38,1
16785.4162,11,41406.73,1
19061.02296,16,69842.8,1
18694.09344,16,54866.54,1
24358.97024,25,74616.76,0
26438.23752,19,70736.75,0
30807.59562,23,83966.21,0
28308.2906,22,81310.99,0
22966.89114,24,74322.24,0
22413.27818,17,72197.78,1
22513.05726,25,104008.73,1
16101.4467,18,35132.04,1
39349.97234,25,74073.73,0
25889.45258,19,43466.4,0
22686.86598,20,57870.98,1
26526.75122,18,24376.36,1
12004.06706,23,30354.6,1
17456.51098,22,92866.24,0
34591.15396,26,56441.57,0
28020.21874,21,105337.08,0
14817.19338,24,36572.92,1
35270.29544,14,99534.22,0
19302.42396,17,69477.63,0
20898.88924,26,51874.07,1
22974.93784,13,108583.26,0
16630.91956,19,96236.86,0
18249.9156,20,73829.35,1
26035.90252,24,65674.19,0
19242.87838,19,70233.99,1
17705.95868,25,43669.79,1
24470.0147,12,81181.03,0
28857.07554,20,31981.9,1
14070.45962,24,105772.58,1
16362.15978,14,45875.99,1
14764.08516,21,31411.19,1
27411.88822,26,68427.53,0
13668.12462,11,110254.31,0
25396.99454,21,39006.53,1
32059.66214,20,82891.35,0
27191.40864,17,51537.72,1
20615.6454,14,91898.37,0
22382.70072,23,42684.91,0
24571.40312,14,32066.43,1
23478.66126,17,102921.08,0
27104.50428,24,20866.17,1
16508.60972,21,67495.34,0
27152.78448,13,61598.95,0
27030.47464,20,38017.21,1
12955.187,14,87871.01,0
30175.125,22,93727.06,0
24761.30524,22,92426.97,0
19246.09706,25,15745.6,1
28453.1312,21,30651.01,1
16201.22578,19,86272.4,1
17364.7786,23,86242.98,1
24807.9761,24,63037.25,0
19054.5856,14,84326.61,0
18422.11498,25,76111.54,0
20383.90044,22,78756.81,1
16363.769119999999,15,72157.42,0
20667.14428,16,69766.48,0
25826.68832,12,49923.2,1
17788.03502,22,37764.21,1
20977.7469,21,91859.27,0
23134.2625,26,104096.85,0
24986.61284,17,46880.0,1
8817.57386,21,59941.85,1
9308.422559999999,26,67471.21,1
17118.54958,23,38824.59,1
10286.90128,21,92487.49,0
39601.02938,21,33249.1,1
23568.7843,22,69597.62,0
10676.36156,8,41889.25,1
34399.6425,23,41547.57,1
21771.15152,19,72973.99,0
34885.66318,15,52056.15,1
30493.77432,26,98030.97,0
18330.3826,14,60837.66,0
21357.55114,26,15797.57,1
20301.8241,22,37715.65,1
18462.34848,13,100298.94,1
21837.13446,22,65522.06,0
23477.05192,24,28676.35,1
20018.58026,25,21786.56,1
10858.21698,26,58943.24,1
28007.34402,26,29874.55,1
29994.87892,24,45523.42,1
31353.16188,25,25815.51,1
23184.15204,17,31507.92,1
14871.91094,15,83804.85,0
17229.59404,20,76492.43,0
20525.52236,22,94466.37,0
27889.8622,17,43322.08,0
17847.5806,11,83230.98,0
15571.97384,15,95399.48,1
23317.72726,17,107395.06,0
18898.47962,23,74858.78,0
33646.47138,24,49452.57,1
24169.06812,22,38470.47,1
19400.5937,15,59553.64,1
17622.273,26,72538.63,1
13624.67244,25,81112.24,1
21808.16634,24,70200.6,0
26885.63404,23,40406.97,0
30651.48964,21,107452.27,0
21169.25836,18,44985.86,1
22336.02986,21,92386.69,0
20953.6068,24,38672.04,1
17841.14324,26,28953.6,1
23890.6523,17,56601.94,1
31084.4021,24,24515.41,1
21539.40656,21,82690.04,1
43624.37938,24,36445.4,1
26103.4948,7,87019.31,0
20308.26146,17,38122.08,1
23282.32178,9,67006.39,0
18026.21734,24,72502.94,0
18283.71174,18,99383.38,1
54587.20346,18,103501.33,0
12113.50218,24,13293.71,1
28533.5982,16,87588.22,0
28211.730199999998,24,52312.0,0
22402.0128,13,42703.49,1
23118.1691,24,77877.41,0
19279.8932,25,14038.5,1
44068.55722,26,67309.7,1
16035.46376,17,59734.26,1
20288.94938,18,58588.56,1
39567.23324,26,31646.59,1
22432.59026,21,80824.21,0
24447.48394,25,59136.14,1
25668.972999999998,18,79795.29,0
24178.72416,17,98766.81,0
31726.52876,23,48537.6,1
38897.7478,26,47444.54,0
18737.54562,22,79581.01,1
26127.6349,17,98104.79,0
20198.82634,18,55286.03,0
18109.90302,24,37025.38,1
18983.77464,21,97403.97,0
37468.65388,26,74448.09,0
20958.43482,15,107178.82,1
27809.3952,19,64720.73,0
15425.5239,24,104043.08,1
16189.9604,16,73827.01,1
32663.16464,20,63529.55,0
28707.40692,15,69311.82,0
17741.36416,20,55309.12,0
42478.5293,20,83262.08,0
22973.3285,15,46186.21,1
19341.04812,18,24734.23,1
31692.73262,24,42912.05,1
29101.69522,19,44184.28,1
28325.99334,16,49681.45,1
12396.74602,18,84119.31,0
16642.18494,14,89254.39,0
14123.56784,18,38395.72,1
37561.9956,17,40265.47,0
30432.6194,19,48751.65,1
16288.13014,19,43343.58,0
44470.89222,21,52529.15,0
18401.19356,25,63862.17,1
19397.37502,26,48629.35,1
27341.07726,23,60447.01,0
15253.32452,17,86217.44,0
16976.92766,19,90699.54,1
18212.90078,19,55008.86,1
29813.0235,12,55667.76,0
15348.27558,23,45572.03,0
19352.3135,21,80565.7,1
54033.5905,11,81495.7,0
23016.78068,18,85541.0,1
25810.59492,12,108015.84,1
17403.40276,17,75906.68,1
35749.87876,24,100240.8,1
36573.86084,21,67595.17,0
16132.024159999999,26,102039.14,1
43930.15398,18,100638.97,1
19522.90354,24,103904.47,0
20197.217,25,41123.79,1
26051.99592,11,83433.78,0
18105.075,13,52865.89,1
27954.2358,12,104894.69,1
19461.74862,12,76824.11,0
49829.99442,9,57210.38,0
29199.86496,24,96697.34,0
28462.78724,22,59274.47,1
31050.60596,25,21639.34,1
37676.25874,16,112960.86,1
30199.2651,20,71103.51,0
10719.81374,26,22724.99,1
22678.81928,20,104360.25,1
17540.19666,16,47988.09,0
9760.6471,18,64769.0,1
29541.04504,18,50854.92,0
14651.43136,24,55848.49,1
19154.36468,24,49781.99,0
28525.5515,19,85173.95,0
19529.3409,16,106199.48,0
21566.765339999998,24,70719.13,1
34892.10054,25,102391.15,1
27952.62646,10,32151.9,1
11547.0145,25,82606.94,0
27965.50118,24,55080.07,1
